name,frame,angle,dilation,regions,pathCells,fill,segments,failure
croissant,portrait-60x100,30,1,5,652,0.1087,45,""
croissant,portrait-60x100,30,2,3,408,0.0680,22,""
croissant,portrait-60x100,45,1,5,592,0.0987,40,""
croissant,portrait-60x100,45,2,3,352,0.0587,23,""
croissant,portrait-60x100,60,1,5,640,0.1067,47,""
croissant,portrait-60x100,60,2,3,408,0.0680,39,""
croissant,portrait-60x100,75,1,5,852,0.1420,64,""
croissant,portrait-60x100,75,2,4,540,0.0900,38,""
croissant,portrait-60x100,90,1,5,1460,0.2433,89,""
croissant,portrait-60x100,90,2,5,1036,0.1727,64,""
croissant,portrait-60x100,105,1,5,852,0.1420,55,""
croissant,portrait-60x100,105,2,4,540,0.0900,33,""
croissant,portrait-60x100,120,1,5,652,0.1087,47,""
croissant,portrait-60x100,120,2,3,408,0.0680,38,""
croissant,portrait-60x100,135,1,5,592,0.0987,36,""
croissant,portrait-60x100,135,2,3,352,0.0587,31,""
croissant,portrait-60x100,150,1,5,640,0.1067,46,""
croissant,portrait-60x100,150,2,3,408,0.0680,41,""
croissant,portrait-60x100,165,1,5,852,0.1420,61,""
croissant,portrait-60x100,165,2,4,540,0.0900,32,""
croissant,portrait-52x92,0,1,5,992,0.2074,58,""
croissant,portrait-52x92,0,2,5,664,0.1388,38,""
croissant,portrait-52x92,15,1,5,584,0.1221,35,""
croissant,portrait-52x92,15,2,3,348,0.0727,18,""
croissant,portrait-52x92,30,1,3,420,0.0878,25,""
croissant,portrait-52x92,30,2,3,248,0.0518,14,""
croissant,portrait-52x92,45,1,3,368,0.0769,28,""
croissant,portrait-52x92,45,2,3,208,0.0435,15,""
croissant,portrait-52x92,60,1,3,420,0.0878,27,""
croissant,portrait-52x92,60,2,3,248,0.0518,16,""
croissant,portrait-52x92,75,1,5,584,0.1221,34,""
croissant,portrait-52x92,75,2,3,348,0.0727,19,""
croissant,portrait-52x92,90,1,5,992,0.2074,55,""
croissant,portrait-52x92,90,2,5,664,0.1388,41,""
croissant,portrait-52x92,105,1,5,584,0.1221,44,""
croissant,portrait-52x92,105,2,3,348,0.0727,23,""
croissant,portrait-52x92,120,1,3,420,0.0878,34,""
croissant,portrait-52x92,120,2,3,248,0.0518,17,""
croissant,portrait-52x92,135,1,3,368,0.0769,20,""
croissant,portrait-52x92,135,2,3,208,0.0435,12,""
croissant,portrait-52x92,150,1,3,420,0.0878,31,""
croissant,portrait-52x92,150,2,3,248,0.0518,11,""
croissant,portrait-52x92,165,1,5,584,0.1221,46,""
croissant,portrait-52x92,165,2,3,348,0.0727,26,""
egg,square-78,0,1,1,3196,0.5253,200,""
egg,square-78,0,2,1,2932,0.4819,209,""
egg,square-78,15,1,1,2292,0.3767,153,""
egg,square-78,15,2,1,2064,0.3393,146,""
egg,square-78,30,1,1,1948,0.3202,113,""
egg,square-78,30,2,1,1764,0.2899,136,""
egg,square-78,45,1,1,1916,0.3149,136,""
egg,square-78,45,2,1,1732,0.2847,114,""
egg,square-78,60,1,1,1948,0.3202,113,""
egg,square-78,60,2,1,1764,0.2899,124,""
egg,square-78,75,1,1,2292,0.3767,143,""
egg,square-78,75,2,1,2064,0.3393,133,""
egg,square-78,90,1,1,3196,0.5253,196,""
egg,square-78,90,2,1,2932,0.4819,186,""
egg,square-78,105,1,1,2292,0.3767,165,""
egg,square-78,105,2,1,2064,0.3393,141,""
egg,square-78,120,1,1,1948,0.3202,111,""
egg,square-78,120,2,1,1764,0.2899,123,""
egg,square-78,135,1,1,1916,0.3149,129,""
egg,square-78,135,2,1,1732,0.2847,123,""
egg,square-78,150,1,1,1948,0.3202,127,""
egg,square-78,150,2,1,1764,0.2899,106,""
egg,square-78,165,1,1,2292,0.3767,157,""
egg,square-78,165,2,1,2064,0.3393,127,""
egg,square-60,0,1,1,1864,0.5178,106,""
egg,square-60,0,2,1,1640,0.4556,104,""
egg,square-60,15,1,1,1300,0.3611,86,""
egg,square-60,15,2,1,1136,0.3156,90,""
egg,square-60,30,1,1,1104,0.3067,80,""
egg,square-60,30,2,1,964,0.2678,66,""
egg,square-60,45,1,1,1088,0.3022,77,""
egg,square-60,45,2,1,912,0.2533,70,""
egg,square-60,60,1,1,1104,0.3067,81,""
egg,square-60,60,2,1,964,0.2678,83,""
egg,square-60,75,1,1,1300,0.3611,100,""
egg,square-60,75,2,1,1136,0.3156,71,""
egg,square-60,90,1,1,1864,0.5178,125,""
egg,square-60,90,2,1,1640,0.4556,92,""
egg,square-60,105,1,1,1300,0.3611,91,""
egg,square-60,105,2,1,1136,0.3156,79,""
egg,square-60,120,1,1,1104,0.3067,75,""
egg,square-60,120,2,1,964,0.2678,70,""
egg,square-60,135,1,1,1088,0.3022,70,""
egg,square-60,135,2,1,912,0.2533,52,""
egg,square-60,150,1,1,1104,0.3067,82,""
egg,square-60,150,2,1,964,0.2678,71,""
egg,square-60,165,1,1,1300,0.3611,79,""
egg,square-60,165,2,1,1136,0.3156,83,""
egg,portrait-72x120,0,1,1,4224,0.4889,308,""
egg,portrait-72x120,0,2,1,3928,0.4546,292,""
egg,portrait-72x120,15,1,1,2508,0.2903,182,""
egg,portrait-72x120,15,2,1,2272,0.2630,137,""
egg,portrait-72x120,30,1,1,1868,0.2162,130,""
egg,portrait-72x120,30,2,1,1656,0.1917,120,""
egg,portrait-72x120,45,1,1,1648,0.1907,115,""
egg,portrait-72x120,45,2,1,1448,0.1676,107,""
egg,portrait-72x120,60,1,1,1656,0.1917,116,""
egg,portrait-72x120,60,2,1,1464,0.1694,90,""
egg,portrait-72x120,75,1,1,1952,0.2259,119,""
egg,portrait-72x120,75,2,1,1732,0.2005,110,""
egg,portrait-72x120,90,1,1,2712,0.3139,185,""
egg,portrait-72x120,90,2,1,2440,0.2824,148,""
egg,portrait-72x120,105,1,1,1952,0.2259,129,""
egg,portrait-72x120,105,2,1,1732,0.2005,121,""
egg,portrait-72x120,120,1,1,1656,0.1917,108,""
egg,portrait-72x120,120,2,1,1464,0.1694,103,""
egg,portrait-72x120,135,1,1,1648,0.1907,119,""
egg,portrait-72x120,135,2,1,1448,0.1676,97,""
egg,portrait-72x120,150,1,1,1868,0.2162,132,""
egg,portrait-72x120,150,2,1,1656,0.1917,133,""
egg,portrait-72x120,165,1,1,2508,0.2903,155,""
egg,portrait-72x120,165,2,1,2272,0.2630,171,""
egg,portrait-60x100,0,1,1,2888,0.4813,193,""
egg,portrait-60x100,0,2,1,2648,0.4413,174,""
egg,portrait-60x100,15,1,1,1704,0.2840,104,""
egg,portrait-60x100,15,2,1,1508,0.2513,91,""
egg,portrait-60x100,30,1,1,1260,0.2100,86,""
egg,portrait-60x100,30,2,1,1096,0.1827,87,""
egg,portrait-60x100,45,1,1,1088,0.1813,77,""
egg,portrait-60x100,45,2,1,912,0.1520,70,""
egg,portrait-60x100,60,1,1,1104,0.1840,81,""
egg,portrait-60x100,60,2,1,964,0.1607,83,""
egg,portrait-60x100,75,1,1,1300,0.2167,100,""
egg,portrait-60x100,75,2,1,1136,0.1893,71,""
egg,portrait-60x100,90,1,1,1864,0.3107,125,""
egg,portrait-60x100,90,2,1,1640,0.2733,92,""
egg,portrait-60x100,105,1,1,1300,0.2167,91,""
egg,portrait-60x100,105,2,1,1136,0.1893,79,""
egg,portrait-60x100,120,1,1,1104,0.1840,75,""
egg,portrait-60x100,120,2,1,964,0.1607,70,""
egg,portrait-60x100,135,1,1,1088,0.1813,70,""
egg,portrait-60x100,135,2,1,912,0.1520,52,""
egg,portrait-60x100,150,1,1,1260,0.2100,93,""
egg,portrait-60x100,150,2,1,1096,0.1827,92,""
egg,portrait-60x100,165,1,1,1704,0.2840,107,""
egg,portrait-60x100,165,2,1,1508,0.2513,108,""
egg,portrait-52x92,0,1,1,2128,0.4448,139,""
egg,portrait-52x92,0,2,1,1920,0.4013,111,""
egg,portrait-52x92,15,1,1,1256,0.2625,82,""
egg,portrait-52x92,15,2,1,1092,0.2283,63,""
egg,portrait-52x92,30,1,1,932,0.1948,73,""
egg,portrait-52x92,30,2,1,780,0.1630,48,""
egg,portrait-52x92,45,1,1,792,0.1656,41,""
egg,portrait-52x92,45,2,1,672,0.1405,46,""
egg,portrait-52x92,60,1,1,800,0.1672,55,""
egg,portrait-52x92,60,2,1,680,0.1421,45,""
egg,portrait-52x92,75,1,1,956,0.1998,67,""
egg,portrait-52x92,75,2,1,816,0.1706,47,""
egg,portrait-52x92,90,1,1,1328,0.2776,101,""
egg,portrait-52x92,90,2,1,1168,0.2441,79,""
egg,portrait-52x92,105,1,1,956,0.1998,71,""
egg,portrait-52x92,105,2,1,816,0.1706,59,""
egg,portrait-52x92,120,1,1,800,0.1672,42,""
egg,portrait-52x92,120,2,1,680,0.1421,50,""
egg,portrait-52x92,135,1,1,792,0.1656,55,""
egg,portrait-52x92,135,2,1,672,0.1405,37,""
egg,portrait-52x92,150,1,1,932,0.1948,73,""
egg,portrait-52x92,150,2,1,780,0.1630,46,""
egg,portrait-52x92,165,1,1,1256,0.2625,81,""
egg,portrait-52x92,165,2,1,1092,0.2283,84,""
fish,square-78,0,1,5,2508,0.4122,149,""
fish,square-78,0,2,5,1864,0.3064,140,""
fish,square-78,15,1,5,1624,0.2669,107,""
fish,square-78,15,2,5,1124,0.1847,77,""
fish,square-78,30,1,5,1324,0.2176,87,""
fish,square-78,30,2,5,864,0.1420,60,""
fish,square-78,45,1,5,1232,0.2025,96,""
fish,square-78,45,2,3,764,0.1256,55,""
fish,square-78,60,1,5,1328,0.2183,95,""
fish,square-78,60,2,4,852,0.1400,67,""
fish,square-78,75,1,5,1620,0.2663,114,""
fish,square-78,75,2,5,1152,0.1893,83,""
fish,square-78,90,1,5,2508,0.4122,157,""
fish,square-78,90,2,5,1864,0.3064,112,""
fish,square-78,105,1,5,1624,0.2669,107,""
fish,square-78,105,2,5,1124,0.1847,78,""
fish,square-78,120,1,5,1324,0.2176,107,""
fish,square-78,120,2,5,864,0.1420,60,""
fish,square-78,135,1,5,1232,0.2025,89,""
fish,square-78,135,2,3,764,0.1256,51,""
fish,square-78,150,1,5,1328,0.2183,98,""
fish,square-78,150,2,4,852,0.1400,50,""
fish,square-78,165,1,5,1620,0.2663,110,""
fish,square-78,165,2,5,1152,0.1893,83,""
fish,square-60,0,1,5,1332,0.3700,101,""
fish,square-60,0,2,5,876,0.2433,67,""
fish,square-60,15,1,5,820,0.2278,61,""
fish,square-60,15,2,3,516,0.1433,43,""
fish,square-60,30,1,5,668,0.1856,50,""
fish,square-60,30,2,5,296,0.0822,21,""
fish,square-60,45,1,5,624,0.1733,46,""
fish,square-60,45,2,4,344,0.0956,22,""
fish,square-60,60,1,5,664,0.1844,55,""
fish,square-60,60,2,4,340,0.0944,22,""
fish,square-60,75,1,5,824,0.2289,59,""
fish,square-60,75,2,3,500,0.1389,29,""
fish,square-60,90,1,5,1332,0.3700,84,""
fish,square-60,90,2,5,876,0.2433,71,""
fish,square-60,105,1,5,820,0.2278,50,""
fish,square-60,105,2,3,516,0.1433,42,""
fish,square-60,120,1,5,668,0.1856,52,""
fish,square-60,120,2,5,296,0.0822,18,""
fish,square-60,135,1,5,624,0.1733,52,""
fish,square-60,135,2,4,344,0.0956,22,""
fish,square-60,150,1,5,664,0.1844,49,""
fish,square-60,150,2,4,340,0.0944,16,""
fish,square-60,165,1,5,824,0.2289,61,""
fish,square-60,165,2,3,500,0.1389,39,""
fish,portrait-72x120,0,1,5,2068,0.2394,132,""
fish,portrait-72x120,0,2,5,1556,0.1801,101,""
fish,portrait-72x120,15,1,5,1344,0.1556,89,""
fish,portrait-72x120,15,2,5,892,0.1032,59,""
fish,portrait-72x120,30,1,5,1076,0.1245,69,""
fish,portrait-72x120,30,2,4,660,0.0764,43,""
fish,portrait-72x120,45,1,5,1056,0.1222,67,""
fish,portrait-72x120,45,2,3,636,0.0736,45,""
fish,portrait-72x120,60,1,5,1136,0.1315,73,""
fish,portrait-72x120,60,2,3,724,0.0838,42,""
fish,portrait-72x120,75,1,5,1560,0.1806,101,""
fish,portrait-72x120,75,2,5,1088,0.1259,71,""
fish,portrait-72x120,90,1,5,2624,0.3037,171,""
fish,portrait-72x120,90,2,5,2032,0.2352,143,""
fish,portrait-72x120,105,1,5,1556,0.1801,96,""
fish,portrait-72x120,105,2,5,1096,0.1269,65,""
fish,portrait-72x120,120,1,5,1156,0.1338,80,""
fish,portrait-72x120,120,2,4,736,0.0852,42,""
fish,portrait-72x120,135,1,5,1056,0.1222,83,""
fish,portrait-72x120,135,2,3,636,0.0736,47,""
fish,portrait-72x120,150,1,5,1072,0.1241,69,""
fish,portrait-72x120,150,2,4,656,0.0759,46,""
fish,portrait-72x120,165,1,5,1356,0.1569,103,""
fish,portrait-72x120,165,2,4,872,0.1009,64,""
fish,portrait-60x100,0,1,5,1332,0.2220,101,""
fish,portrait-60x100,0,2,5,876,0.1460,67,""
fish,portrait-60x100,15,1,5,820,0.1367,61,""
fish,portrait-60x100,15,2,3,516,0.0860,43,""
fish,portrait-60x100,30,1,5,668,0.1113,50,""
fish,portrait-60x100,30,2,5,296,0.0493,21,""
fish,portrait-60x100,45,1,5,624,0.1040,46,""
fish,portrait-60x100,45,2,4,344,0.0573,22,""
fish,portrait-60x100,60,1,5,716,0.1193,44,""
fish,portrait-60x100,60,2,3,408,0.0680,28,""
fish,portrait-60x100,75,1,5,1008,0.1680,67,""
fish,portrait-60x100,75,2,3,560,0.0933,33,""
fish,portrait-60x100,90,1,5,1692,0.2820,112,""
fish,portrait-60x100,90,2,5,1208,0.2013,71,""
fish,portrait-60x100,105,1,5,1004,0.1673,62,""
fish,portrait-60x100,105,2,3,592,0.0987,36,""
fish,portrait-60x100,120,1,5,728,0.1213,49,""
fish,portrait-60x100,120,2,3,364,0.0607,19,""
fish,portrait-60x100,135,1,5,624,0.1040,52,""
fish,portrait-60x100,135,2,4,344,0.0573,22,""
fish,portrait-60x100,150,1,5,664,0.1107,49,""
fish,portrait-60x100,150,2,4,340,0.0567,16,""
fish,portrait-60x100,165,1,5,824,0.1373,61,""
fish,portrait-60x100,165,2,3,500,0.0833,39,""
fish,portrait-52x92,0,1,5,968,0.2023,87,""
fish,portrait-52x92,0,2,3,512,0.1070,33,""
fish,portrait-52x92,15,1,5,576,0.1204,34,""
fish,portrait-52x92,15,2,2,232,0.0485,15,""
fish,portrait-52x92,30,1,4,436,0.0911,22,""
fish,portrait-52x92,30,2,3,120,0.0251,14,""
fish,portrait-52x92,45,1,3,392,0.0819,20,""
fish,portrait-52x92,45,2,3,104,0.0217,11,""
fish,portrait-52x92,60,1,3,448,0.0936,30,""
fish,portrait-52x92,60,2,4,188,0.0393,13,""
fish,portrait-52x92,75,1,5,676,0.1413,43,""
fish,portrait-52x92,75,2,5,356,0.0744,23,""
fish,portrait-52x92,90,1,5,1216,0.2542,81,""
fish,portrait-52x92,90,2,3,752,0.1572,39,""
fish,portrait-52x92,105,1,5,668,0.1396,50,""
fish,portrait-52x92,105,2,4,388,0.0811,31,""
fish,portrait-52x92,120,1,3,444,0.0928,28,""
fish,portrait-52x92,120,2,4,176,0.0368,12,""
fish,portrait-52x92,135,1,3,392,0.0819,30,""
fish,portrait-52x92,135,2,3,104,0.0217,8,""
fish,portrait-52x92,150,1,4,444,0.0928,33,""
fish,portrait-52x92,150,2,2,108,0.0226,8,""
fish,portrait-52x92,165,1,4,556,0.1162,40,""
fish,portrait-52x92,165,2,3,232,0.0485,21,""
ghost,square-78,0,1,1,3388,0.5569,239,""
ghost,square-78,0,2,1,3000,0.4931,188,""
ghost,square-78,15,1,1,2404,0.3951,156,""
ghost,square-78,15,2,1,2088,0.3432,130,""
ghost,square-78,30,1,1,2028,0.3333,134,""
ghost,square-78,30,2,1,1772,0.2913,116,""
ghost,square-78,45,1,1,1976,0.3248,127,""
ghost,square-78,45,2,1,1720,0.2827,124,""
ghost,square-78,60,1,1,2028,0.3333,134,""
ghost,square-78,60,2,1,1772,0.2913,118,""
ghost,square-78,75,1,1,2404,0.3951,148,""
ghost,square-78,75,2,1,2088,0.3432,147,""
ghost,square-78,90,1,1,3388,0.5569,237,""
ghost,square-78,90,2,1,3000,0.4931,198,""
ghost,square-78,105,1,1,2404,0.3951,143,""
ghost,square-78,105,2,1,2088,0.3432,140,""
ghost,square-78,120,1,1,2028,0.3333,138,""
ghost,square-78,120,2,1,1772,0.2913,132,""
ghost,square-78,135,1,1,1976,0.3248,165,""
ghost,square-78,135,2,1,1720,0.2827,110,""
ghost,square-78,150,1,1,2028,0.3333,144,""
ghost,square-78,150,2,1,1772,0.2913,117,""
ghost,square-78,165,1,1,2404,0.3951,185,""
ghost,square-78,165,2,1,2088,0.3432,110,""
ghost,square-60,0,1,1,1928,0.5356,137,""
ghost,square-60,0,2,1,1624,0.4511,106,""
ghost,square-60,15,1,1,1360,0.3778,82,""
ghost,square-60,15,2,1,1140,0.3167,79,""
ghost,square-60,30,1,1,1128,0.3133,80,""
ghost,square-60,30,2,1,948,0.2633,61,""
ghost,square-60,45,1,1,1088,0.3022,68,""
ghost,square-60,45,2,1,944,0.2622,71,""
ghost,square-60,60,1,1,1128,0.3133,71,""
ghost,square-60,60,2,1,948,0.2633,66,""
ghost,square-60,75,1,1,1360,0.3778,87,""
ghost,square-60,75,2,1,1140,0.3167,85,""
ghost,square-60,90,1,1,1928,0.5356,132,""
ghost,square-60,90,2,1,1624,0.4511,119,""
ghost,square-60,105,1,1,1360,0.3778,91,""
ghost,square-60,105,2,1,1140,0.3167,86,""
ghost,square-60,120,1,1,1128,0.3133,76,""
ghost,square-60,120,2,1,948,0.2633,80,""
ghost,square-60,135,1,1,1088,0.3022,65,""
ghost,square-60,135,2,1,944,0.2622,74,""
ghost,square-60,150,1,1,1128,0.3133,78,""
ghost,square-60,150,2,1,948,0.2633,71,""
ghost,square-60,165,1,1,1360,0.3778,93,""
ghost,square-60,165,2,1,1140,0.3167,92,""
ghost,portrait-72x120,0,1,1,4552,0.5269,317,""
ghost,portrait-72x120,0,2,1,4064,0.4704,247,""
ghost,portrait-72x120,15,1,1,2628,0.3042,168,""
ghost,portrait-72x120,15,2,1,2308,0.2671,141,""
ghost,portrait-72x120,30,1,1,1936,0.2241,113,""
ghost,portrait-72x120,30,2,1,1676,0.1940,110,""
ghost,portrait-72x120,45,1,1,1676,0.1940,120,""
ghost,portrait-72x120,45,2,1,1476,0.1708,101,""
ghost,portrait-72x120,60,1,1,1732,0.2005,125,""
ghost,portrait-72x120,60,2,1,1472,0.1704,107,""
ghost,portrait-72x120,75,1,1,2012,0.2329,134,""
ghost,portrait-72x120,75,2,1,1740,0.2014,140,""
ghost,portrait-72x120,90,1,1,2808,0.3250,214,""
ghost,portrait-72x120,90,2,1,2536,0.2935,188,""
ghost,portrait-72x120,105,1,1,2012,0.2329,115,""
ghost,portrait-72x120,105,2,1,1740,0.2014,124,""
ghost,portrait-72x120,120,1,1,1732,0.2005,110,""
ghost,portrait-72x120,120,2,1,1472,0.1704,106,""
ghost,portrait-72x120,135,1,1,1676,0.1940,115,""
ghost,portrait-72x120,135,2,1,1476,0.1708,93,""
ghost,portrait-72x120,150,1,1,1936,0.2241,127,""
ghost,portrait-72x120,150,2,1,1676,0.1940,111,""
ghost,portrait-72x120,165,1,1,2636,0.3051,177,""
ghost,portrait-72x120,165,2,1,2308,0.2671,156,""
ghost,portrait-60x100,0,1,1,3080,0.5133,209,""
ghost,portrait-60x100,0,2,1,2704,0.4507,203,""
ghost,portrait-60x100,15,1,1,1772,0.2953,123,""
ghost,portrait-60x100,15,2,1,1516,0.2527,106,""
ghost,portrait-60x100,30,1,1,1284,0.2140,90,""
ghost,portrait-60x100,30,2,1,1080,0.1800,67,""
ghost,portrait-60x100,45,1,1,1088,0.1813,68,""
ghost,portrait-60x100,45,2,1,944,0.1573,71,""
ghost,portrait-60x100,60,1,1,1128,0.1880,71,""
ghost,portrait-60x100,60,2,1,948,0.1580,66,""
ghost,portrait-60x100,75,1,1,1360,0.2267,87,""
ghost,portrait-60x100,75,2,1,1140,0.1900,85,""
ghost,portrait-60x100,90,1,1,1928,0.3213,132,""
ghost,portrait-60x100,90,2,1,1624,0.2707,119,""
ghost,portrait-60x100,105,1,1,1360,0.2267,91,""
ghost,portrait-60x100,105,2,1,1140,0.1900,86,""
ghost,portrait-60x100,120,1,1,1128,0.1880,76,""
ghost,portrait-60x100,120,2,1,948,0.1580,80,""
ghost,portrait-60x100,135,1,1,1088,0.1813,65,""
ghost,portrait-60x100,135,2,1,944,0.1573,74,""
ghost,portrait-60x100,150,1,1,1284,0.2140,86,""
ghost,portrait-60x100,150,2,1,1080,0.1800,71,""
ghost,portrait-60x100,165,1,1,1772,0.2953,144,""
ghost,portrait-60x100,165,2,1,1516,0.2527,102,""
ghost,portrait-52x92,0,1,1,2272,0.4749,153,""
ghost,portrait-52x92,0,2,1,1944,0.4064,161,""
ghost,portrait-52x92,15,1,1,1300,0.2717,86,""
ghost,portrait-52x92,15,2,1,1076,0.2249,87,""
ghost,portrait-52x92,30,1,1,948,0.1982,69,""
ghost,portrait-52x92,30,2,1,764,0.1597,49,""
ghost,portrait-52x92,45,1,1,840,0.1756,67,""
ghost,portrait-52x92,45,2,1,664,0.1388,45,""
ghost,portrait-52x92,60,1,1,824,0.1722,57,""
ghost,portrait-52x92,60,2,1,632,0.1321,45,""
ghost,portrait-52x92,75,1,1,976,0.2040,76,""
ghost,portrait-52x92,75,2,1,820,0.1714,58,""
ghost,portrait-52x92,90,1,1,1344,0.2809,109,""
ghost,portrait-52x92,90,2,1,1184,0.2475,85,""
ghost,portrait-52x92,105,1,1,976,0.2040,76,""
ghost,portrait-52x92,105,2,1,820,0.1714,59,""
ghost,portrait-52x92,120,1,1,824,0.1722,64,""
ghost,portrait-52x92,120,2,1,632,0.1321,36,""
ghost,portrait-52x92,135,1,1,840,0.1756,53,""
ghost,portrait-52x92,135,2,1,664,0.1388,53,""
ghost,portrait-52x92,150,1,1,948,0.1982,62,""
ghost,portrait-52x92,150,2,1,764,0.1597,60,""
ghost,portrait-52x92,165,1,1,1300,0.2717,95,""
ghost,portrait-52x92,165,2,1,1076,0.2249,68,""
grape,square-78,0,1,8,2444,0.4017,179,""
grape,square-78,0,2,8,1764,0.2899,114,""
grape,square-78,15,1,8,1528,0.2512,119,""
grape,square-78,15,2,8,1028,0.1690,71,""
grape,square-78,30,1,8,1192,0.1959,65,""
grape,square-78,30,2,8,780,0.1282,50,""
grape,square-78,45,1,8,1120,0.1841,77,""
grape,square-78,45,2,8,688,0.1131,55,""
grape,square-78,60,1,8,1184,0.1946,88,""
grape,square-78,60,2,8,788,0.1295,52,""
grape,square-78,75,1,8,1528,0.2512,124,""
grape,square-78,75,2,8,1032,0.1696,68,""
grape,square-78,90,1,8,2444,0.4017,160,""
grape,square-78,90,2,8,1764,0.2899,115,""
grape,square-78,105,1,8,1528,0.2512,106,""
grape,square-78,105,2,8,1028,0.1690,72,""
grape,square-78,120,1,8,1192,0.1959,84,""
grape,square-78,120,2,8,780,0.1282,52,""
grape,square-78,135,1,8,1120,0.1841,84,""
grape,square-78,135,2,8,688,0.1131,46,""
grape,square-78,150,1,8,1184,0.1946,94,""
grape,square-78,150,2,8,788,0.1295,63,""
grape,square-78,165,1,8,1528,0.2512,105,""
grape,square-78,165,2,8,1032,0.1696,64,""
grape,square-60,0,1,8,1292,0.3589,86,""
grape,square-60,0,2,8,844,0.2344,52,""
grape,square-60,15,1,8,800,0.2222,50,""
grape,square-60,15,2,8,464,0.1289,37,""
grape,square-60,30,1,8,584,0.1622,38,""
grape,square-60,30,2,8,308,0.0856,23,""
grape,square-60,45,1,8,520,0.1444,41,""
grape,square-60,45,2,8,288,0.0800,17,""
grape,square-60,60,1,8,592,0.1644,41,""
grape,square-60,60,2,8,300,0.0833,21,""
grape,square-60,75,1,8,792,0.2200,49,""
grape,square-60,75,2,8,460,0.1278,38,""
grape,square-60,90,1,8,1292,0.3589,81,""
grape,square-60,90,2,8,844,0.2344,47,""
grape,square-60,105,1,8,800,0.2222,71,""
grape,square-60,105,2,8,464,0.1289,30,""
grape,square-60,120,1,8,584,0.1622,39,""
grape,square-60,120,2,8,308,0.0856,36,""
grape,square-60,135,1,8,520,0.1444,41,""
grape,square-60,135,2,8,288,0.0800,15,""
grape,square-60,150,1,8,592,0.1644,46,""
grape,square-60,150,2,8,300,0.0833,20,""
grape,square-60,165,1,8,792,0.2200,64,""
grape,square-60,165,2,8,460,0.1278,32,""
grape,portrait-72x120,0,1,8,2040,0.2361,144,""
grape,portrait-72x120,0,2,8,1456,0.1685,102,""
grape,portrait-72x120,15,1,8,1252,0.1449,75,""
grape,portrait-72x120,15,2,8,864,0.1000,49,""
grape,portrait-72x120,30,1,8,980,0.1134,71,""
grape,portrait-72x120,30,2,8,588,0.0681,53,""
grape,portrait-72x120,45,1,8,880,0.1019,49,""
grape,portrait-72x120,45,2,8,528,0.0611,36,""
grape,portrait-72x120,60,1,8,980,0.1134,60,""
grape,portrait-72x120,60,2,8,592,0.0685,44,""
grape,portrait-72x120,75,1,8,1252,0.1449,88,""
grape,portrait-72x120,75,2,8,856,0.0991,53,""
grape,portrait-72x120,90,1,8,2040,0.2361,112,""
grape,portrait-72x120,90,2,8,1456,0.1685,90,""
grape,portrait-72x120,105,1,8,1252,0.1449,91,""
grape,portrait-72x120,105,2,8,864,0.1000,72,""
grape,portrait-72x120,120,1,8,980,0.1134,61,""
grape,portrait-72x120,120,2,8,588,0.0681,41,""
grape,portrait-72x120,135,1,8,880,0.1019,60,""
grape,portrait-72x120,135,2,8,528,0.0611,39,""
grape,portrait-72x120,150,1,8,980,0.1134,67,""
grape,portrait-72x120,150,2,8,592,0.0685,44,""
grape,portrait-72x120,165,1,8,1252,0.1449,82,""
grape,portrait-72x120,165,2,8,856,0.0991,69,""
grape,portrait-60x100,0,1,8,1292,0.2153,86,""
grape,portrait-60x100,0,2,8,844,0.1407,52,""
grape,portrait-60x100,15,1,8,800,0.1333,50,""
grape,portrait-60x100,15,2,8,464,0.0773,37,""
grape,portrait-60x100,30,1,8,584,0.0973,38,""
grape,portrait-60x100,30,2,8,308,0.0513,23,""
grape,portrait-60x100,45,1,8,520,0.0867,41,""
grape,portrait-60x100,45,2,8,288,0.0480,17,""
grape,portrait-60x100,60,1,8,592,0.0987,41,""
grape,portrait-60x100,60,2,8,300,0.0500,21,""
grape,portrait-60x100,75,1,8,792,0.1320,49,""
grape,portrait-60x100,75,2,8,460,0.0767,38,""
grape,portrait-60x100,90,1,8,1292,0.2153,81,""
grape,portrait-60x100,90,2,8,844,0.1407,47,""
grape,portrait-60x100,105,1,8,800,0.1333,71,""
grape,portrait-60x100,105,2,8,464,0.0773,30,""
grape,portrait-60x100,120,1,8,584,0.0973,39,""
grape,portrait-60x100,120,2,8,308,0.0513,36,""
grape,portrait-60x100,135,1,8,520,0.0867,41,""
grape,portrait-60x100,135,2,8,288,0.0480,15,""
grape,portrait-60x100,150,1,8,592,0.0987,46,""
grape,portrait-60x100,150,2,8,300,0.0500,20,""
grape,portrait-60x100,165,1,8,792,0.1320,64,""
grape,portrait-60x100,165,2,8,460,0.0767,32,""
grape,portrait-52x92,0,1,8,880,0.1839,73,""
grape,portrait-52x92,0,2,8,576,0.1204,39,""
grape,portrait-52x92,15,1,8,580,0.1212,35,""
grape,portrait-52x92,15,2,8,208,0.0435,11,""
grape,portrait-52x92,30,1,8,408,0.0853,21,""
grape,portrait-52x92,30,2,6,120,0.0251,10,""
grape,portrait-52x92,45,1,8,368,0.0769,31,""
grape,portrait-52x92,45,2,2,40,0.0084,3,""
grape,portrait-52x92,60,1,8,408,0.0853,25,""
grape,portrait-52x92,60,2,6,120,0.0251,9,""
grape,portrait-52x92,75,1,8,572,0.1196,34,""
