cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
5,3,true,,100,6,8,2,0.35,2,0.45,1,148.33593100000053,639,1,7.179968701095461,0.345617095508068,43,19.04851330203443,2,5354,35,0,0,0
5,4,true,,100,6,8,2,0.35,2,0.45,1,157.23492199999964,595,1,7.74453781512605,0.3577941815023882,48,24.352941176470587,2,4584,35,0,0,4
5,5,true,,100,6,8,2,0.35,2,0.45,1,154.4676040000004,618,1,7.501618122977346,0.3463530427276651,37,27.436893203883496,1,4680,27,0,0,1
5,6,true,,100,6,8,2,0.35,2,0.45,1,141.11596999999983,607,1,7.611202635914333,0.3620614984841923,47,20.196046128500825,1,4991,30,0,0,0
5,7,true,,100,6,8,2,0.35,2,0.45,1,158.0116280000002,634,1,7.34384858044164,0.35797163730124626,39,23.451104100946374,2,4902,19,0,0,0
5,8,true,,100,6,8,2,0.35,2,0.45,1,145.24328100000002,608,1,7.565789473684211,0.34384515006524574,44,21.773026315789473,2,5231,30,0,0,0
5,9,true,,100,6,8,2,0.35,2,0.45,1,144.79888599999958,638,1,7.260188087774295,0.35248380129589635,41,21.774294670846395,1,5275,27,0,0,0
5,10,true,,100,6,8,2,0.35,2,0.45,1,143.50858400000016,563,1,8.213143872113676,0.3487667676330593,38,21.21847246891652,2,4162,28,0,0,0
5,11,true,,100,6,8,2,0.35,2,0.45,1,150.58601199999976,608,1,7.473684210526316,0.352928225451343,37,23.74342105263158,1,4511,27,0,0,0
5,12,true,,100,6,8,2,0.35,2,0.45,1,162.5344099999993,628,1,7.305732484076433,0.36524204099433055,42,24.813694267515924,1,5150,23,0,0,0
5,13,true,,100,6,8,2,0.35,2,0.45,1,143.56168700000035,583,1,7.862778730703259,0.3579223046704496,52,19.516295025728986,1,4552,24,0,0,0
5,14,true,,100,6,8,2,0.35,2,0.45,1,159.28196600000047,607,1,7.578253706754531,0.35471944323618965,50,21.68204283360791,1,5230,27,0,0,0
5,15,true,,100,6,8,2,0.35,2,0.45,1,157.81086500000038,616,1,7.51948051948052,0.3596112311015119,29,31.944805194805195,1,4405,35,0,0,0
5,16,true,,100,6,8,2,0.35,2,0.45,1,146.5585369999999,610,1,7.704918032786885,0.36313324819071946,42,22.221311475409838,1,4779,27,0,0,0
5,17,true,,100,6,8,2,0.35,2,0.45,1,140.68918899999971,605,1,7.742148760330578,0.3498504912430585,55,21.64297520661157,1,4903,28,0,0,0
5,18,true,,100,6,8,2,0.35,2,0.45,1,138.41954199999964,582,1,7.938144329896907,0.3440883499350368,33,25.417525773195877,1,4330,26,0,0,0
5,19,true,,100,6,8,2,0.35,2,0.45,1,214.38817299999937,598,1,7.719063545150502,0.3621586475942783,54,23.1438127090301,1,4934,18,0,0,0
5,20,true,,100,6,8,2,0.35,2,0.45,1,164.4333489999999,636,1,7.333333333333333,0.36014586014586014,51,20.264150943396228,1,4831,33,0,0,0
5,21,true,,100,6,8,2,0.35,2,0.45,1,153.03063500000007,598,1,7.765886287625418,0.34834123222748814,46,20.198996655518396,1,4483,25,0,0,1
