cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
4,2,true,,40,6,8,2,0.5,2,0.45,1,9.393615999999838,82,1,8.975609756097562,0.391008174386921,10,10.731707317073171,1,219,8,0,0,0
4,3,true,,40,6,8,2,0.5,2,0.45,1,12.764768000000004,103,1,7.223300970873787,0.37331536388140163,14,8.932038834951456,1,360,6,0,0,0
4,4,true,,40,6,8,2,0.5,2,0.45,1,10.059292000000141,98,1,7.469387755102041,0.3917808219178082,17,8.622448979591837,1,373,2,0,0,0
4,5,true,,40,6,8,2,0.5,2,0.45,1,12.19066399999997,96,1,7.375,0.3640226628895184,11,13.479166666666666,2,269,4,0,0,0
4,6,true,,40,6,8,2,0.5,2,0.45,1,10.479188000000022,92,1,7.956521739130435,0.34383561643835614,16,7.217391304347826,1,294,2,0,0,0
4,7,true,,40,6,8,2,0.5,2,0.45,1,11.002973999999995,95,1,7.621052631578947,0.3601108033240997,12,10.526315789473685,2,290,4,0,0,0
4,8,true,,40,6,8,2,0.5,2,0.45,1,12.606686999999965,84,1,8.666666666666666,0.3953168044077135,10,10.892857142857142,3,222,3,0,0,0
4,9,true,,40,6,8,2,0.5,2,0.45,1,10.932387999999946,98,1,7.510204081632653,0.3923705722070845,12,9.724489795918368,2,306,5,0,0,0
4,10,true,,40,6,8,2,0.5,2,0.45,1,12.795969000000014,100,1,7.24,0.37950138504155123,10,13.29,1,253,11,0,0,0
4,11,true,,40,6,8,2,0.5,2,0.45,1,10.30048799999986,92,1,7.6521739130434785,0.3575498575498576,12,10.967391304347826,1,259,8,0,0,0
4,12,true,,40,6,8,2,0.5,2,0.45,1,10.949887999999874,87,1,8.275862068965518,0.3607242339832869,16,7.068965517241379,1,299,6,0,0,0
